gFx,gFy,gFz
0.847,0.974,0.893
0.733,0.735,1.27
0.609,0.402,1.703
0.401,0.137,1.984
0.29,0.222,1.704
0.413,0.581,0.841
0.722,0.999,-0.805
1.284,1.215,-3.512
2.174,1.682,-5.488
2.329,1.694,-5.934
1.611,0.509,-5.029
1.475,0.037,-3.573
1.385,-0.325,-2.088
1.215,-0.84,-1.05
1.211,-1.103,-0.644
1.323,-1.124,-0.853
1.461,-0.832,-1.325
1.341,-0.495,-1.633
0.896,-0.219,-1.704
0.325,-0.018,-1.71
-0.217,0.071,-1.751
-0.6,0.048,-1.798
-0.842,-0.012,-1.801
-1.082,-0.118,-1.736
-1.307,-0.227,-1.602
-1.402,-0.284,-1.415
-1.37,-0.319,-1.219
-1.271,-0.319,-1.022
-1.162,-0.297,-0.826
-1.056,-0.287,-0.63
-0.969,-0.267,-0.426
-0.948,-0.228,-0.246
-0.979,-0.192,-0.135
-0.992,-0.166,-0.088
-0.965,-0.14,-0.086
-0.95,-0.095,-0.158
-0.944,-0.049,-0.327
-0.933,0.005,-0.535
-0.901,0.099,-0.759
-0.849,0.196,-1.054
-0.733,0.274,-1.415
-0.538,0.357,-1.952
-0.339,0.533,-2.678
-0.279,0.771,-3.459
-0.206,1.186,-4.122
-0.069,1.59,-4.4
-0.036,1.696,-4.272
-0.067,1.663,-3.772
-0.08,1.54,-3.1
-0.08,1.352,-2.426
-0.082,1.167,-1.828
-0.048,0.983,-1.372
0.037,0.819,-1.062
0.141,0.671,-0.861
0.246,0.546,-0.717
0.344,0.445,-0.609
0.398,0.375,-0.52
0.424,0.337,-0.454
0.39,0.317,-0.392
0.323,0.314,-0.321
0.304,0.34,-0.276
0.318,0.382,-0.28
0.355,0.445,-0.314
0.432,0.555,-0.344
0.522,0.691,-0.357
0.601,0.875,-0.352
0.651,1.032,-0.363
0.694,1.109,-0.393
0.8,1.153,-0.405
0.964,1.166,-0.31
1.178,1.201,-0.032
1.403,1.153,0.401
1.435,0.955,0.928
1.275,0.771,1.471
1.072,0.657,1.892
0.924,0.564,2.017
0.937,0.542,1.836
1.077,0.611,1.526
1.106,0.724,1.174
0.8,0.666,0.576
0.583,0.657,-0.422
0.671,1.02,-2.33
0.85,1.548,-5.484
1.394,1.993,-7.719
1.42,1.664,-7.637
1.017,0.499,-6.331
1.094,0.069,-4.715
1.015,-0.374,-3.425
0.859,-0.701,-2.574
0.711,-0.784,-2.062
0.469,-0.814,-1.705
0.23,-0.842,-1.426
0.082,-0.935,-1.177
-0.031,-1.004,-0.906
-0.208,-1.034,-0.705
-0.324,-1.056,-0.589
-0.38,-1.024,-0.498
-0.397,-0.965,-0.461
-0.376,-0.91,-0.415
-0.283,-0.88,-0.32
-0.189,-0.841,-0.211
-0.108,-0.797,-0.088
-0.031,-0.738,0.038
0.024,-0.671,0.142
0.056,-0.599,0.209
0.037,-0.536,0.255
-0.012,-0.524,0.295
-0.056,-0.491,0.292
-0.106,-0.431,0.227
-0.173,-0.394,0.081
-0.274,-0.391,-0.127
-0.429,-0.427,-0.379
-0.667,-0.484,-0.636
-0.946,-0.539,-0.906
-1.176,-0.597,-1.247
-1.339,-0.57,-1.65
-1.444,-0.58,-2.107
-1.365,-0.648,-2.516
-1.108,-0.672,-2.934
-0.842,-0.544,-3.351
-0.617,-0.291,-3.728
-0.442,-0.049,-3.92
-0.238,0.147,-3.792
-0.051,0.249,-3.323
0.024,0.249,-2.658
0.04,0.219,-1.995
0.049,0.163,-1.46
0.094,0.105,-1.085
0.135,0.075,-0.847
0.166,0.068,-0.71
0.229,0.065,-0.634
0.359,0.066,-0.563
0.523,0.056,-0.476
0.68,0.007,-0.372
0.814,-0.012,-0.251
0.909,0.014,-0.133
0.949,0.044,-0.05
0.964,0.11,-0.006
0.975,0.239,-0.011
0.97,0.383,-0.076
0.966,0.525,-0.169
0.992,0.683,-0.27
1.019,0.806,-0.362
1.069,0.867,-0.377
1.175,0.901,-0.272
1.29,0.894,-0.053
1.343,0.878,0.223
1.257,0.908,0.477
1.067,0.947,0.673
0.872,0.999,0.782
0.712,1.102,0.759
0.587,1.163,0.586
0.538,1.201,0.414
0.492,1.226,0.43
0.331,1.115,0.481
0.277,1.075,-0.126
0.129,1.391,-1.973
-0.045,2.16,-4.648
0.026,2.813,-7.371
-0.143,2.174,-8.069
-0.28,1.414,-6.632
-0.502,0.575,-4.354
-0.606,-0.184,-2.826
-0.376,-0.427,-2.163
-0.182,-0.482,-2.146
-0.15,-0.481,-2.288
-0.207,-0.477,-2.252
-0.285,-0.52,-1.998
-0.333,-0.578,-1.644
-0.353,-0.622,-1.292
-0.349,-0.66,-0.99
-0.349,-0.691,-0.766
-0.361,-0.716,-0.593
-0.377,-0.721,-0.454
-0.421,-0.714,-0.329
-0.495,-0.699,-0.232
-0.564,-0.67,-0.163
-0.615,-0.632,-0.11
-0.635,-0.606,-0.06
-0.628,-0.585,-0.024
-0.624,-0.587,0.002
-0.631,-0.593,0.046
-0.646,-0.599,0.117
-0.652,-0.605,0.182
-0.639,-0.59,0.203
-0.647,-0.557,0.151
-0.733,-0.57,0.01
-0.858,-0.577,-0.201
-0.961,-0.535,-0.443
-0.957,-0.458,-0.775
-0.873,-0.308,-1.281
-0.731,-0.175,-2.012
-0.579,-0.141,-2.896
-0.511,0.01,-3.424
-0.46,0.213,-3.447
-0.326,0.348,-3.283
0.005,0.534,-3.244
0.343,0.656,-3.574
0.538,0.782,-3.839
0.554,0.892,-3.597
0.327,0.843,-2.968
0.079,0.723,-2.209
-0.043,0.59,-1.604
-0.097,0.463,-1.203
-0.15,0.366,-0.943
-0.213,0.308,-0.772
-0.234,0.272,-0.64
-0.193,0.268,-0.52
-0.131,0.26,-0.435
-0.068,0.24,-0.372
0.001,0.224,-0.31
0.096,0.218,-0.247
0.179,0.232,-0.181
0.243,0.255,-0.127
0.304,0.281,-0.106
0.339,0.324,-0.112
0.351,0.372,-0.143
0.349,0.405,-0.163
0.357,0.441,-0.151
0.365,0.466,-0.12
0.386,0.468,-0.095
0.411,0.454,-0.079
0.436,0.439,-0.06
0.443,0.435,-0.024
0.396,0.433,0.053
0.322,0.434,0.158
0.259,0.431,0.254
0.267,0.412,0.314
0.365,0.361,0.409
0.493,0.19,0.634
0.667,-0.018,0.806
0.86,-0.073,0.658
1,0.038,0.118
1.154,0.33,-1.189
1.39,0.75,-2.896
1.895,1.316,-4.197
2.077,1.232,-4.77
1.656,0.799,-4.34
1.083,0.496,-3.405
0.614,0.165,-2.617
0.342,-0.101,-2.077
0.213,-0.265,-1.706
0.115,-0.398,-1.428
0.008,-0.486,-1.187
-0.123,-0.543,-0.964
-0.235,-0.58,-0.769
-0.292,-0.589,-0.622
-0.323,-0.574,-0.541
-0.378,-0.531,-0.526
-0.482,-0.466,-0.553
-0.657,-0.407,-0.572
-0.857,-0.345,-0.561
-1.066,-0.293,-0.531
-1.27,-0.265,-0.494
-1.409,-0.268,-0.49
-1.453,-0.266,-0.532
-1.378,-0.269,-0.625
-1.195,-0.265,-0.767
-1.039,-0.237,-0.906
-0.97,-0.208,-1.005
-0.948,-0.175,-1.074
-0.943,-0.133,-1.148
-0.949,-0.093,-1.258
-0.96,-0.046,-1.394
-0.898,-0.003,-1.549
-0.722,0.046,-1.731
-0.499,0.113,-1.981
-0.354,0.173,-2.256
-0.287,0.197,-2.43
-0.21,0.206,-2.537
-0.064,0.254,-2.654
0.16,0.335,-2.856
0.487,0.562,-3.188
0.771,0.823,-3.5
0.908,0.952,-3.599
0.889,0.983,-3.31
0.747,0.884,-2.713
0.554,0.719,-2.069
0.389,0.531,-1.493
0.287,0.352,-1.069
0.231,0.227,-0.807
0.169,0.151,-0.662
0.106,0.109,-0.579
0.096,0.108,-0.521
0.11,0.155,-0.478
0.12,0.212,-0.457
0.151,0.261,-0.443
0.208,0.317,-0.414
0.292,0.371,-0.356
0.39,0.449,-0.261
0.479,0.558,-0.171
0.553,0.684,-0.153
0.613,0.824,-0.235
0.662,0.968,-0.398
0.655,1.113,-0.476
0.501,1.176,-0.257
0.25,1.173,0.21
-0.017,1.137,0.8
-0.228,1.047,1.497
-0.28,0.959,2.164
-0.183,0.798,2.498
-0.045,0.637,2.348
0.361,0.509,1.864
0.752,0.434,1.191
1.085,0.358,0.447
1.265,0.307,-0.205
1.3,0.156,-0.833
1.136,-0.106,-1.541
1.056,-0.279,-2.448
1.174,-0.248,-3.39
1.278,-0.104,-4.1
1.239,-0.146,-4.351
1.105,-0.388,-4.028
0.982,-0.605,-3.292
0.91,-0.753,-2.483
0.915,-0.864,-1.835
0.966,-0.972,-1.402
0.974,-1.021,-1.077
0.995,-1.025,-0.871
1.015,-1.029,-0.818
0.971,-1.038,-0.819
0.881,-1.035,-0.784
0.775,-0.996,-0.692
0.579,-0.87,-0.584
0.418,-0.889,-0.441
0.286,-0.795,-0.369
0.044,-0.663,-0.407
-0.207,-0.656,-0.361
-0.436,-0.607,-0.337
-0.56,-0.6,-0.425
-0.563,-0.626,-0.532
-0.538,-0.627,-0.59
-0.534,-0.6,-0.609
-0.564,-0.561,-0.624
-0.594,-0.514,-0.648
-0.611,-0.472,-0.632
-0.592,-0.441,-0.591
-0.574,-0.393,-0.674
-0.636,-0.343,-0.911
-0.741,-0.278,-1.194
-0.84,-0.22,-1.488
-0.905,-0.142,-1.786
-0.917,-0.019,-2.133
-0.892,0.16,-2.51
-0.87,0.297,-2.786
-0.816,0.349,-2.836
-0.707,0.377,-2.73
-0.519,0.404,-2.701
-0.295,0.465,-2.752
-0.089,0.549,-2.78
0.16,0.689,-2.729
0.429,0.787,-2.629
0.669,0.778,-2.46
0.802,0.713,-2.186
0.761,0.598,-1.834
0.592,0.477,-1.469
0.383,0.382,-1.154
0.216,0.3,-0.948
0.105,0.243,-0.831
0.015,0.213,-0.737
-0.062,0.213,-0.625
-0.104,0.218,-0.52
-0.13,0.202,-0.423
-0.124,0.204,-0.307
-0.08,0.244,-0.202
-0.024,0.303,-0.136
0.034,0.332,-0.076
0.113,0.385,0.011
0.222,0.468,0.121
0.364,0.576,0.231
0.497,0.734,0.302
0.556,0.934,0.248
0.557,1.03,0.034
0.608,0.948,-0.104
0.79,0.825,0.073
1.03,0.756,0.512
1.174,0.619,1.021
1.069,0.489,1.507
0.864,0.527,1.745
0.726,0.695,1.601
0.691,0.88,1.145
0.696,1.025,0.506
0.664,0.994,-0.204
0.738,0.776,-0.768
0.912,0.548,-0.934
0.805,0.312,-1.113
0.543,0.363,-1.982
0.539,0.779,-3.512
0.682,1.051,-4.984
0.661,0.936,-5.455
0.398,0.562,-4.954
0.059,0.195,-4.191
-0.205,-0.074,-3.476
-0.337,-0.247,-2.926
-0.386,-0.324,-2.526
-0.412,-0.377,-2.209
-0.421,-0.413,-1.925
-0.401,-0.419,-1.665
-0.372,-0.41,-1.443
-0.384,-0.396,-1.26
-0.464,-0.379,-1.108
-0.572,-0.371,-0.975
-0.642,-0.384,-0.881
-0.709,-0.427,-0.85
-0.808,-0.445,-0.785
-0.905,-0.444,-0.694
-1.013,-0.469,-0.614
-1.075,-0.474,-0.526
-1.079,-0.481,-0.47
-1.012,-0.466,-0.431
-0.891,-0.432,-0.391
-0.753,-0.389,-0.336
-0.661,-0.348,-0.284
-0.6,-0.317,-0.276
-0.551,-0.297,-0.328
-0.563,-0.287,-0.465
-0.7,-0.258,-0.686
-0.938,-0.161,-0.924
-1.198,-0.024,-1.268
-1.363,0.155,-1.737
-1.34,0.306,-2.202
-1.15,0.341,-2.631
-0.92,0.393,-3.183
-0.732,0.6,-3.799
-0.421,0.884,-4.149
0.046,1.078,-4.163
0.608,1.198,-3.932
1.069,1.192,-3.545
1.275,1.034,-3.066
1.203,0.878,-2.494
0.929,0.742,-1.905
0.584,0.625,-1.386
0.249,0.512,-0.996
-0.041,0.402,-0.731
-0.239,0.35,-0.55
-0.283,0.346,-0.413
-0.195,0.349,-0.287
-0.032,0.351,-0.16
0.16,0.364,-0.03
0.315,0.396,0.099
0.425,0.446,0.223
0.52,0.529,0.359
0.579,0.62,0.516
0.576,0.705,0.683
0.548,0.76,0.829
0.536,0.81,0.931
0.555,0.862,0.968
0.603,0.883,0.918
0.695,0.914,0.819
0.829,0.952,0.72
0.983,0.94,0.682
1.123,0.907,0.754
1.243,0.867,0.868
1.293,0.827,0.928
1.231,0.848,0.891
1.09,0.939,0.686
0.912,1.007,0.276
0.769,1.042,-0.231
0.734,1.009,-0.783
0.877,0.994,-1.224
0.891,0.892,-1.685
0.698,0.757,-2.786
0.71,0.855,-4.323
0.668,1.266,-5.72
0.424,1.214,-6.322
0.127,0.869,-5.909
-0.088,0.458,-5.178
-0.09,0.138,-4.315
-0.085,-0.132,-3.472
-0.154,-0.389,-2.715
-0.238,-0.556,-2.161
-0.283,-0.633,-1.811
-0.289,-0.663,-1.555
-0.263,-0.652,-1.304
-0.27,-0.591,-1.088
-0.359,-0.655,-0.887
-0.355,-0.601,-0.67
-0.338,-0.577,-0.483
-0.365,-0.59,-0.295
-0.443,-0.558,-0.114
-0.589,-0.551,0.025
-0.726,-0.546,0.103
-0.82,-0.531,0.104
-0.857,-0.515,0.063
-0.823,-0.489,0.021
-0.769,-0.471,0.015
-0.69,-0.457,0.06
-0.591,-0.439,0.114
-0.532,-0.468,0.217
-0.542,-0.453,0.081
-0.593,-0.456,-0.194
-0.714,-0.399,-0.411
-0.866,-0.366,-0.6
-0.963,-0.326,-0.845
-1.01,-0.268,-1.176
-1.052,-0.18,-1.519
-1.131,-0.082,-1.83
-1.169,-0.069,-2.025
-1.056,-0.147,-2.211
-0.833,-0.175,-2.623
-0.554,-0.112,-3.138
-0.146,0.105,-3.536
0.316,0.389,-3.815
0.621,0.526,-3.961
0.793,0.577,-3.715
0.815,0.516,-3.123
0.679,0.37,-2.444
0.472,0.235,-1.802
0.269,0.104,-1.274
0.146,0.021,-0.908
0.067,-0.022,-0.683
-0.004,-0.029,-0.541
-0.035,-0.002,-0.435
-0.036,0.024,-0.35
-0.053,0.041,-0.259
-0.051,0.084,-0.141
-0.042,0.117,-0.038
-0.047,0.146,0.059
-0.011,0.223,0.181
0.048,0.326,0.268
0.089,0.418,0.299
0.141,0.534,0.286
0.24,0.668,0.216
0.366,0.795,0.087
0.527,0.908,-0.061
0.713,0.976,-0.151
0.902,0.984,-0.108
1.07,0.922,0.112
1.171,0.815,0.461
1.118,0.676,0.813
0.931,0.525,1.099
0.726,0.458,1.295
0.58,0.47,1.375
0.487,0.507,1.301
0.463,0.56,1.053
0.491,0.616,0.753
0.565,0.666,0.517
0.762,0.706,0.413
0.944,0.69,0.476
0.996,0.451,0.454
1.323,0.217,-0.33
2.439,0.551,-2.536
3.826,1.139,-5.383
4.787,1.652,-7.439
4.501,0.947,-7.53
3.561,0.207,-6.235
2.563,-0.012,-4.464
1.494,-0.384,-2.954
0.64,-0.607,-1.938
0.077,-0.688,-1.322
-0.313,-0.777,-1.043
-0.532,-0.803,-0.985
-0.58,-0.738,-1.045
-0.564,-0.692,-1.163
-0.532,-0.674,-1.254
-0.499,-0.662,-1.258
-0.499,-0.669,-1.144
-0.525,-0.662,-0.95
-0.563,-0.644,-0.755
-0.612,-0.631,-0.595
-0.67,-0.634,-0.474
-0.733,-0.649,-0.38
-0.791,-0.667,-0.298
-0.838,-0.68,-0.221
-0.872,-0.682,-0.159
-0.885,-0.644,-0.108
-0.886,-0.578,-0.066
-0.868,-0.516,-0.031
-0.825,-0.463,0.012
-0.766,-0.407,0.056
-0.683,-0.359,0.053
-0.557,-0.366,-0.029
-0.448,-0.357,-0.202
-0.463,-0.338,-0.5
-0.603,-0.345,-0.868
-0.808,-0.36,-1.247
-1.041,-0.302,-1.643
-1.253,-0.189,-2.181
-1.25,-0.12,-3.056
-0.81,0.102,-4.238
-0.289,0.539,-5.263
-0.018,0.984,-5.711
0.018,1.233,-5.482
-0.106,1.26,-4.714
-0.161,1.199,-3.746
-0.086,1.077,-2.862
0.073,0.931,-2.082
0.227,0.733,-1.445
0.322,0.535,-1.003
0.348,0.39,-0.736
0.3,0.292,-0.561
0.228,0.223,-0.435
0.174,0.18,-0.342
0.13,0.175,-0.249
0.112,0.204,-0.157
0.136,0.26,-0.097
0.165,0.307,-0.089
0.216,0.368,-0.107
0.314,0.473,-0.152
0.415,0.572,-0.234
0.518,0.651,-0.325
0.647,0.757,-0.4
0.771,0.869,-0.47
0.894,0.919,-0.517
1.064,0.938,-0.493
1.23,0.927,-0.405
1.306,0.88,-0.227
1.303,0.81,0.089
1.257,0.725,0.526
1.164,0.628,1.015
1.059,0.53,1.448
0.956,0.5,1.719
0.857,0.526,1.744
0.8,0.613,1.542
0.753,0.69,1.223
0.687,0.648,0.928
0.582,0.514,0.734
0.522,0.391,0.509
0.535,0.253,0.105
0.647,0.224,-0.55
1.003,0.551,-1.931
1.434,0.935,-4.227
1.698,1.153,-5.947
1.572,0.996,-6.351
1.048,0.271,-5.899
0.475,-0.204,-4.737
-0.02,-0.441,-3.405
-0.376,-0.679,-2.442
-0.502,-0.786,-1.815
-0.482,-0.828,-1.34
-0.38,-0.836,-0.984
-0.222,-0.736,-0.813
-0.096,-0.573,-0.831
-0.09,-0.405,-0.985
-0.217,-0.272,-1.174
-0.407,-0.16,-1.314
-0.64,-0.088,-1.363
-0.911,-0.066,-1.328
-1.181,-0.085,-1.192
-1.378,-0.125,-0.967
-1.446,-0.174,-0.765
-1.404,-0.214,-0.601
-1.278,-0.234,-0.47
-1.116,-0.258,-0.409
-0.933,-0.319,-0.418
-0.783,-0.36,-0.41
-0.696,-0.389,-0.343
-0.665,-0.417,-0.305
-0.672,-0.425,-0.371
-0.714,-0.407,-0.559
-0.759,-0.382,-0.822
-0.81,-0.317,-1.178
-0.796,-0.232,-1.699
-0.581,-0.14,-2.331
-0.271,-0.012,-3.042
-0.129,0.104,-3.744
-0.092,0.15,-4.279
-0.044,0.296,-4.681
0.05,0.54,-4.819
0.309,0.749,-4.559
0.584,0.841,-4.021
0.731,0.823,-3.294
0.741,0.727,-2.386
0.653,0.538,-1.515
0.51,0.353,-0.813
0.343,0.206,-0.307
0.181,0.116,0.013
0.049,0.085,0.191
-0.038,0.119,0.283
-0.071,0.176,0.327
-0.045,0.237,0.378
0.053,0.325,0.446
0.177,0.433,0.477
0.273,0.538,0.468
0.397,0.669,0.44
0.527,0.838,0.39
0.611,0.978,0.338
0.72,1.097,0.319
0.843,1.173,0.337
1.005,1.19,0.4
1.214,1.171,0.508
1.397,1.089,0.658
1.484,0.945,0.879
1.476,0.813,1.149
1.426,0.738,1.381
1.374,0.717,1.484
1.305,0.795,1.379
1.214,0.925,1.06
1.13,1.072,0.599
1.035,1.225,0.142
0.942,1.328,-0.177
0.827,1.43,-0.31
0.606,1.416,-0.343
0.531,1.311,-0.808
0.821,1.48,-2.38
1.272,1.733,-4.716
1.823,1.676,-6.89
2.127,1.394,-7.511
1.784,0.781,-7.021
1.338,0.325,-5.944
0.984,-0.118,-4.491
0.714,-0.511,-3.22
0.544,-0.76,-2.269
0.461,-0.916,-1.717
0.557,-1.063,-1.487
0.885,-1.256,-1.324
0.946,-1.278,-1.147
0.92,-1.279,-1.136
0.837,-1.07,-1.106
0.503,-0.813,-1.084
0.159,-0.628,-1.102
-0.029,-0.473,-1.022
-0.174,-0.368,-0.847
-0.294,-0.315,-0.635
-0.33,-0.308,-0.434
-0.365,-0.29,-0.299
-0.411,-0.278,-0.232
-0.471,-0.275,-0.186
-0.552,-0.275,-0.136
-0.664,-0.284,-0.085
-0.78,-0.294,-0.03
-0.884,-0.283,0.027
-0.964,-0.268,0.078
-1.023,-0.237,0.103
-1.096,-0.201,0.084
-1.206,-0.175,-0.003
-1.346,-0.115,-0.208
-1.472,-0.064,-0.562
-1.554,-0.026,-1.036
-1.508,0.043,-1.644
-1.241,0.05,-2.309
-0.883,0.142,-2.969
-0.607,0.478,-3.71
-0.296,0.929,-4.407
0.151,1.2,-4.916
0.602,1.256,-4.96
0.942,1.228,-4.358
1.012,1.085,-3.33
0.841,0.84,-2.238
0.608,0.59,-1.389
0.374,0.417,-0.916
0.138,0.317,-0.719
-0.039,0.279,-0.627
-0.134,0.274,-0.581
-0.167,0.272,-0.556
-0.133,0.26,-0.507
-0.056,0.247,-0.412
0.043,0.237,-0.289
0.148,0.239,-0.164
0.243,0.254,-0.064
0.344,0.277,0.006
0.483,0.333,0.042
0.584,0.412,0.087
0.621,0.498,0.163
0.67,0.607,0.252
0.726,0.697,0.313
0.804,0.704,0.355
0.922,0.703,0.405
0.958,0.717,0.5
0.917,0.738,0.661
0.879,0.743,0.823
0.923,0.762,0.926
1.054,0.803,0.869
1.175,0.838,0.616
1.186,0.882,0.266
0.986,0.934,-0.112
0.652,0.913,-0.451
0.439,0.803,-0.645
0.443,0.681,-0.664
0.42,0.511,-0.699
0.396,0.273,-1.193
0.507,0.218,-2.423
0.663,0.412,-3.875
0.716,0.503,-4.79
0.657,0.253,-4.873
0.614,-0.155,-4.229
0.622,-0.466,-3.326
0.672,-0.679,-2.62
0.764,-0.775,-2.193
0.835,-0.773,-1.931
0.781,-0.719,-1.716
0.632,-0.689,-1.442
0.436,-0.654,-1.119
0.194,-0.657,-0.836
-0.076,-0.67,-0.589
-0.347,-0.682,-0.376
-0.558,-0.677,-0.228
-0.695,-0.665,-0.186
-0.739,-0.677,-0.24
-0.701,-0.682,-0.323
-0.661,-0.665,-0.395
-0.672,-0.636,-0.44
-0.717,-0.588,-0.437
-0.773,-0.543,-0.39
-0.826,-0.494,-0.317
-0.865,-0.449,-0.233
-0.894,-0.421,-0.172
-0.892,-0.378,-0.146
-0.868,-0.342,-0.152
-0.807,-0.312,-0.208
-0.729,-0.299,-0.321
-0.686,-0.311,-0.454
-0.69,-0.35,-0.638
-0.742,-0.371,-0.963
-0.816,-0.36,-1.587
-0.859,-0.327,-2.444
-0.787,-0.254,-3.283
-0.533,-0.209,-4.025
-0.039,-0.202,-4.712
0.599,-0.102,-5.232
1.113,0.076,-5.505
1.329,0.184,-5.409
1.272,0.282,-4.819
1.081,0.367,-3.954
0.943,0.378,-3.081
0.907,0.341,-2.357
0.93,0.304,-1.836
0.978,0.313,-1.466
1.01,0.335,-1.21
0.981,0.377,-0.995
0.899,0.471,-0.765
0.801,0.554,-0.536
0.73,0.61,-0.296
0.711,0.678,-0.02
0.76,0.734,0.277
0.837,0.802,0.573
0.917,0.903,0.807
0.996,0.991,0.966
1.069,1.081,1.09
1.129,1.197,1.187
1.131,1.238,1.28
1.099,1.265,1.386
1.029,1.301,1.465
0.938,1.297,1.54
0.883,1.302,1.619
0.799,1.315,1.664
0.695,1.329,1.633
0.661,1.366,1.506
0.752,1.416,1.317
0.925,1.481,1.081
1.068,1.572,0.72
1.067,1.66,0.228
1.024,1.695,-0.308
1.033,1.671,-0.86
1.182,1.586,-1.514
1.514,1.483,-2.606
1.998,1.372,-4.273
2.569,1.364,-6.09
2.792,1.24,-7.218
2.433,0.688,-7.155
1.817,0.109,-6.158
1.156,-0.284,-4.776
0.581,-0.583,-3.522
0.219,-0.778,-2.688
0.115,-0.833,-2.312
0.158,-0.799,-2.212
0.181,-0.738,-2.191
0.151,-0.692,-2.117
0.148,-0.681,-1.925
0.063,-0.62,-1.673
-0.047,-0.604,-1.4
-0.128,-0.592,-1.109
-0.283,-0.559,-0.814
-0.419,-0.569,-0.545
-0.513,-0.564,-0.321
-0.599,-0.553,-0.172
-0.665,-0.549,-0.075
-0.709,-0.525,-0.014
-0.739,-0.508,0.026
-0.769,-0.489,0.072
-0.8,-0.449,0.126
-0.882,-0.408,0.165
-0.977,-0.397,0.173
-1.027,-0.354,0.169
-1.049,-0.289,0.139
-1.07,-0.235,0.08
-1.079,-0.18,0.019
-1.068,-0.128,-0.08
-1.022,-0.094,-0.241
-0.924,-0.048,-0.452
-0.823,-0.081,-0.782
-0.83,-0.216,-1.237
-0.83,-0.325,-1.821
-0.664,-0.366,-2.534
-0.348,-0.297,-3.392
0.17,0.121,-4.343
0.811,0.732,-5.072
1.36,1.054,-5.297
1.567,0.98,-4.888
1.419,0.886,-3.851
1.006,0.743,-2.594
0.551,0.532,-1.592
0.275,0.386,-1.045
0.16,0.321,-0.869
0.086,0.288,-0.843
-0.011,0.265,-0.808
-0.115,0.243,-0.706
-0.199,0.21,-0.557
-0.228,0.176,-0.396
-0.192,0.167,-0.255
-0.118,0.177,-0.168
-0.035,0.198,-0.131
0.042,0.257,-0.108
0.115,0.326,-0.095
0.194,0.378,-0.084
0.285,0.426,-0.044
0.363,0.482,0.035
0.454,0.53,0.078
0.553,0.56,0.074
0.661,0.612,0.087
0.795,0.687,0.118
0.927,0.748,0.146
1.069,0.76,0.19
1.248,0.754,0.27
1.388,0.7,0.437
1.447,0.612,0.692
1.41,0.544,0.918
1.283,0.54,1.041
1.152,0.624,0.979
1.042,0.71,0.69
0.931,0.736,0.258
0.824,0.694,-0.089
0.8,0.574,-0.498
0.886,0.484,-1.416
1.101,0.562,-2.761
1.437,0.768,-4.24
1.678,0.824,-5.454
1.579,0.534,-5.684
1.192,0.115,-4.965
0.695,-0.226,-4.019
0.249,-0.509,-3.151
-0.022,-0.709,-2.484
-0.155,-0.827,-1.987
-0.202,-0.877,-1.604
-0.2,-0.865,-1.346
-0.196,-0.799,-1.202
-0.219,-0.722,-1.136
-0.26,-0.64,-1.073
-0.293,-0.578,-0.967
-0.348,-0.52,-0.831
-0.425,-0.48,-0.704
-0.51,-0.455,-0.594
-0.587,-0.432,-0.494
-0.668,-0.42,-0.418
-0.758,-0.431,-0.379
-0.829,-0.446,-0.369
-0.859,-0.46,-0.367
-0.845,-0.483,-0.337
-0.809,-0.507,-0.265
-0.768,-0.515,-0.214
-0.734,-0.51,-0.239
-0.7,-0.493,-0.337
-0.696,-0.461,-0.465
-0.794,-0.419,-0.652
-0.953,-0.389,-0.931
-1.061,-0.351,-1.287
-1.049,-0.29,-1.71
-0.952,-0.197,-2.234
-0.748,-0.097,-2.787
-0.442,-0.011,-3.26
-0.118,0.1,-3.598
0.165,0.283,-3.815
0.408,0.601,-3.909
0.692,0.925,-3.829
1.011,1.052,-3.586
1.268,1.014,-3.152
1.339,0.945,-2.544
1.181,0.813,-1.896
0.912,0.651,-1.324
0.629,0.518,-0.906
0.396,0.426,-0.658
0.229,0.358,-0.545
0.113,0.311,-0.501
0.042,0.291,-0.46
0.009,0.277,-0.389
0.002,0.256,-0.297
0.022,0.236,-0.191
0.076,0.236,-0.085
0.158,0.255,-0.018
0.241,0.272,0.007
0.307,0.307,0.02
0.369,0.354,0.026
0.458,0.407,0.025
0.586,0.486,0.014
0.692,0.584,0.019
0.761,0.683,0.044
0.798,0.755,0.07
0.826,0.811,0.081
0.87,0.84,0.084
0.926,0.816,0.099
1.024,0.756,0.143
1.109,0.698,0.226
1.127,0.64,0.371
1.091,0.594,0.522
1.014,0.583,0.58
0.91,0.543,0.523
0.87,0.483,0.456
0.89,0.413,0.421
0.873,0.267,0.16
0.754,0.193,-0.628
0.693,0.463,-1.886
0.818,0.999,-3.45
0.924,1.316,-4.927
0.905,1.15,-5.613
0.868,0.764,-5.152
0.799,0.225,-4.217
0.678,-0.266,-3.296
0.525,-0.587,-2.524
0.392,-0.745,-1.934
0.243,-0.718,-1.58
0.117,-0.669,-1.381
0.077,-0.628,-1.251
0.055,-0.561,-1.143
-0.005,-0.52,-1.029
-0.085,-0.488,-0.888
-0.161,-0.463,-0.738
-0.223,-0.452,-0.622
-0.267,-0.447,-0.578
-0.29,-0.44,-0.585
-0.321,-0.417,-0.635
-0.433,-0.389,-0.751
-0.604,-0.395,-0.905
-0.715,-0.403,-1.019
-0.755,-0.399,-1.055
-0.8,-0.402,-1.055
-0.87,-0.408,-1.022
-0.942,-0.413,-0.998
